timestamp_ns,swap_id,exact_ca_timestamp_match
21980120833,2801315,True
21996791208,2801316,True
22013461583,2801317,True
22021797000,2801318,True
22030132166,2801319,True
22042634833,2801320,True
22055137625,2801321,True
22067640500,2801322,True
22080143291,2801323,True
22092646083,2801324,True
22105148875,2801325,True
22117651666,2801326,True
22130154458,2801327,True
22142657333,2801328,True
22155160166,2801329,True
22167662958,2801330,True
22180165750,2801331,True
22192668500,2801332,True
22205171333,2801333,True
22217674125,2801334,True
22230177000,2801335,True
22242679791,2801336,True
22255182625,2801337,True
22267685375,2801338,True
22280188166,2801339,True
22292691000,2801340,True
22305193833,2801341,True
22384378250,2801342,True
22396881041,2801343,True
22409383875,2801344,True
22421886666,2801345,True
22434389500,2801346,True
22446892291,2801347,True
22459395125,2801348,True
22471897875,2801349,True
22484400708,2801350,True
22496903541,2801351,True
22509406333,2801352,True
22521909125,2801353,True
22534411958,2801354,True
22546914750,2801355,True
22559417583,2801356,True
22571920333,2801357,True
22584423208,2801358,True
22596926041,2801359,True
